validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_skewt-mean_AR-vol_GARCH,6.2035071849823,4.397453677209943,2.4542483610999186,4.28664995907683,1.1047687481767576,2.9159057109512143,2.509614247192099,2.4006547123674142,6.318493972620701,6.016760032961947,2.984020013438573e+28,4.270279367621248,2.712745466762339e+27,8.997158864988205e+27
p01,ARCH-p_12-q_12-o_4-lags_24-power_1-dist_skewt-mean_HARX-vol_GARCH,5.54999566078186,4.511624884183227,2.4539677812738363,4.333382912497222,0.8850624808408935,2.5470983820827318,2.4698374158738026,2.2279336936068153,6.068385005688592,5.596798063239972,4.526314771065762,8.444448985290318,4.005895852331198,2.1660154069931745
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_ged-mean_AR-vol_GARCH,8.277011394500732,4.2182027125707755,2.3234848677738578,4.500769334461661,0.888818794302422,2.5600706839314924,2.3666373628505175,2.5209966401560084,5.9494807880681675,5.716450424913497,4.92206040590953,4.321038236157436,3.662546386463214,1.6175465589216622
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_ged-mean_HARX-vol_GARCH,6.097572326660156,4.055795740255198,2.3254478853815326,4.494813424842834,0.8882298409569268,2.5600312555441596,2.3665970224607906,2.5212077204622374,5.950855837330227,5.716178631047808,4.920556024039447,4.231741068980519,3.6392231319365163,1.6088508056906665
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_normal-mean_AR-vol_GARCH,5.020771741867065,4.280937814070577,2.316182315934018,4.166645660293067,0.9711447279899784,2.711501567768469,2.3731717032116757,2.555611063527471,6.429582559146925,6.098726809128883,4.660442838362692,4.304896007485724,3.7153493697199527,1.6868416391294552
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_normal-mean_HARX-vol_GARCH,4.546158075332642,4.212607886274413,2.2720546260562458,4.147988420482516,0.9448636710714677,2.753894636061203,2.3729518208580815,2.55539189279318,6.429410916600449,6.1769449500161935,4.660339981562783,4.304674398389287,3.7119202909241653,1.7009064001013845
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_skewt-mean_AR-vol_GARCH,6.234137296676636,4.369031305600792,2.4014029656436455,4.329718279906704,0.8684358096452544,3.027023997886667,2.3483631941871788,2.424844714139396,6.328315812297302,868241414181.801,5.002299481875862,1352163762139.7314,201855016032.05743,461951303761.98334
p01,ARCH-p_12-q_12-o_4-lags_28-power_1-dist_skewt-mean_HARX-vol_GARCH,5.892945051193237,4.396091215153605,2.427293608844612,4.319043444429896,0.8733704513312649,2.547418036525687,2.413919299701721,2.4238271758578613,5.983315232807856,6.196708343441915,4.71272735907559,9.321732569080006e+46,8.474302335527278e+45,2.8106081206976437e+46
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_ged-mean_AR-vol_GARCH,2.5779712200164795,4.11585514635098,2.8579300391759777,4.7113958812401115,0.9308680205937623,2.5772558794458282,2.316366363045971,2.369577343660641,6.289233447765486,5.435705910217004,4.284872575578366,3.4517710107435358,3.576439237983424,1.5643084813817467
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_ged-mean_HARX-vol_GARCH,2.5598175525665283,4.116088840319566,2.857805687510175,4.711625115085587,0.9418150220437748,2.560957095782391,2.3162766326153923,2.3695882128893677,6.289306767682585,5.435513000387661,4.2849824538945755,3.451805570105254,3.5759785816651206,1.5635415239549784
p01,ARCH-p_12-q_12-o_4-lags_8-power_1-dist_normal-mean_AR-vol_GARCH,2.2217230796813965,4.115070857510948,2.677140411070914,4.009468481536081,1.0528265490147528,2.7286386774230698,2.296904510954944,2.3902890130299044,6.773205224827055,5.8542195258082,3.97040013650881,3.399366744649819,3.5697754665758636,1.6435203741668305
